simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,run_dir
5,5,32,16,ok,0,540,2.109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_32/seed_16
5,5,32,17,ok,0,535,2.08984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_32/seed_17
5,5,32,18,ok,0,535,2.08984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_32/seed_18
5,5,32,19,ok,0,520,2.03125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_32/seed_19
5,5,40,10,ok,0,662,2.5859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_10
5,5,40,11,ok,0,667,2.60546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_11
5,5,40,12,ok,0,641,2.50390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_12
5,5,40,13,ok,0,657,2.56640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_13
5,5,40,14,ok,0,647,2.52734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_14
5,5,40,15,ok,0,669,2.61328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_15
5,5,40,16,ok,0,646,2.5234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_16
5,5,40,17,ok,0,669,2.61328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_17
5,5,40,18,ok,0,648,2.53125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_18
5,5,40,19,ok,0,643,2.51171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_40/seed_19
5,5,48,10,ok,0,769,3.00390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_10
5,5,48,11,ok,0,747,2.91796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_11
5,5,48,12,ok,0,760,2.96875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_12
5,5,48,13,ok,0,760,2.96875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_13
5,5,48,14,ok,0,731,2.85546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_14
5,5,48,15,ok,0,763,2.98046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_15
5,5,48,16,ok,0,783,3.05859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_16
5,5,48,17,ok,0,750,2.9296875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_17
5,5,48,18,ok,0,761,2.97265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_18
5,5,48,19,ok,0,773,3.01953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_48/seed_19
5,5,56,10,ok,0,866,3.3828125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_10
5,5,56,11,ok,0,874,3.4140625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_11
5,5,56,12,ok,0,843,3.29296875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_12
5,5,56,13,ok,0,870,3.3984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_13
5,5,56,14,ok,0,869,3.39453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_14
5,5,56,15,ok,0,824,3.21875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_15
5,5,56,16,ok,0,849,3.31640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_16
5,5,56,17,ok,0,891,3.48046875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_17
5,5,56,18,ok,0,818,3.1953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_18
5,5,56,19,ok,0,832,3.25,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_5/agents_56/seed_19
5,10,24,10,ok,0,416,1.625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_10
5,10,24,11,ok,0,411,1.60546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_11
5,10,24,12,ok,0,409,1.59765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_12
5,10,24,13,ok,0,419,1.63671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_13
5,10,24,14,ok,0,405,1.58203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_14
5,10,24,15,ok,0,435,1.69921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_15
5,10,24,16,ok,0,418,1.6328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_16
5,10,24,17,ok,0,400,1.5625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_17
5,10,24,18,ok,0,426,1.6640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_18
5,10,24,19,ok,0,404,1.578125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_24/seed_19
5,10,32,10,ok,0,538,2.1015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_10
5,10,32,11,ok,0,555,2.16796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_11
5,10,32,12,ok,0,534,2.0859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_12
5,10,32,13,ok,0,551,2.15234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_13
5,10,32,14,ok,0,549,2.14453125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_14
5,10,32,15,ok,0,541,2.11328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_15
5,10,32,16,ok,0,544,2.125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_16
5,10,32,17,ok,0,545,2.12890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_17
5,10,32,18,ok,0,530,2.0703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_18
5,10,32,19,ok,0,537,2.09765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_32/seed_19
5,10,40,10,ok,0,676,2.640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_10
5,10,40,11,ok,0,671,2.62109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_11
5,10,40,12,ok,0,647,2.52734375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_12
5,10,40,13,ok,0,670,2.6171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_13
5,10,40,14,ok,0,679,2.65234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_14
5,10,40,15,ok,0,668,2.609375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_15
5,10,40,16,ok,0,654,2.5546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_16
5,10,40,17,ok,0,688,2.6875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_17
5,10,40,18,ok,0,661,2.58203125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_18
5,10,40,19,ok,0,654,2.5546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_40/seed_19
5,10,48,10,ok,0,793,3.09765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_10
5,10,48,11,ok,0,786,3.0703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_11
5,10,48,12,ok,0,814,3.1796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_12
5,10,48,13,ok,0,772,3.015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_13
5,10,48,14,ok,0,776,3.03125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_14
5,10,48,15,ok,0,803,3.13671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_15
5,10,48,16,ok,0,767,2.99609375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_16
5,10,48,17,ok,0,799,3.12109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_17
5,10,48,18,ok,0,815,3.18359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_18
5,10,48,19,ok,0,788,3.078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_48/seed_19
5,10,56,10,ok,0,892,3.484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_10
5,10,56,11,ok,0,901,3.51953125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_11
5,10,56,12,ok,0,914,3.5703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_12
5,10,56,13,ok,0,892,3.484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_13
5,10,56,14,ok,0,899,3.51171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_14
5,10,56,15,ok,0,934,3.6484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_15
5,10,56,16,ok,0,897,3.50390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_16
5,10,56,17,ok,0,900,3.515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_17
5,10,56,18,ok,0,889,3.47265625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_18
5,10,56,19,ok,0,914,3.5703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_10/agents_56/seed_19
5,20,24,10,ok,0,411,1.60546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_10
5,20,24,11,ok,0,427,1.66796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_11
5,20,24,12,ok,0,416,1.625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_12
5,20,24,13,ok,0,414,1.6171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_13
5,20,24,14,ok,0,418,1.6328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_14
5,20,24,15,ok,0,408,1.59375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_15
5,20,24,16,ok,0,419,1.63671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_16
5,20,24,17,ok,0,402,1.5703125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_17
5,20,24,18,ok,0,419,1.63671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_18
5,20,24,19,ok,0,407,1.58984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_24/seed_19
5,20,32,10,ok,0,534,2.0859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_10
5,20,32,11,ok,0,543,2.12109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_11
5,20,32,12,ok,0,547,2.13671875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_12
5,20,32,13,ok,0,522,2.0390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_13
5,20,32,14,ok,0,560,2.1875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_14
5,20,32,15,ok,0,563,2.19921875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_15
5,20,32,16,ok,0,539,2.10546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_16
5,20,32,17,ok,0,551,2.15234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_17
5,20,32,18,ok,0,556,2.171875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_18
5,20,32,19,ok,0,532,2.078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_32/seed_19
5,20,40,10,ok,0,666,2.6015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_10
5,20,40,11,ok,0,659,2.57421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_11
5,20,40,12,ok,0,680,2.65625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_12
5,20,40,13,ok,0,672,2.625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_13
5,20,40,14,ok,0,673,2.62890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_14
5,20,40,15,ok,0,667,2.60546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_15
5,20,40,16,ok,0,654,2.5546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_16
5,20,40,17,ok,0,681,2.66015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_17
5,20,40,18,ok,0,681,2.66015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_18
5,20,40,19,ok,0,676,2.640625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_40/seed_19
5,20,48,10,ok,0,795,3.10546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_10
5,20,48,11,ok,0,790,3.0859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_11
5,20,48,12,ok,0,817,3.19140625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_12
5,20,48,13,ok,0,796,3.109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_13
5,20,48,14,ok,0,814,3.1796875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_14
5,20,48,15,ok,0,800,3.125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_15
5,20,48,16,ok,0,792,3.09375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_16
5,20,48,17,ok,0,817,3.19140625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_17
5,20,48,18,ok,0,778,3.0390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_18
5,20,48,19,ok,0,809,3.16015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_48/seed_19
5,20,56,10,ok,0,921,3.59765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_10
5,20,56,11,ok,0,906,3.5390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_11
5,20,56,12,ok,0,923,3.60546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_12
5,20,56,13,ok,0,922,3.6015625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_13
5,20,56,14,ok,0,897,3.50390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_14
5,20,56,15,ok,0,905,3.53515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_15
5,20,56,16,ok,0,930,3.6328125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_16
5,20,56,17,ok,0,934,3.6484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_17
5,20,56,18,ok,0,944,3.6875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_18
5,20,56,19,ok,0,902,3.5234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260514_165810/sim_5_plan_20/agents_56/seed_19
