simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,10,224,17,ok,0,387,1.51171875,1.7129248648648647,63.37821999999999,37
5,10,224,18,ok,0,379,1.48046875,3.089562441860465,132.851185,43
5,10,224,19,ok,0,395,1.54296875,1.5720647179487177,61.310523999999994,39
5,20,96,10,ok,0,352,1.375,0.0760730384615385,3.955798000000002,52
5,20,96,11,ok,0,355,1.38671875,0.06532336538461538,3.3968149999999993,52
5,20,96,12,ok,0,372,1.453125,0.060923038461538466,3.1679980000000003,52
5,20,96,13,ok,0,364,1.421875,0.06829051923076923,3.551107,52
5,20,96,14,ok,0,356,1.390625,0.056602634615384645,2.9433370000000014,52
5,20,96,15,ok,0,346,1.3515625,0.0700925576923077,3.644813,52
5,20,96,16,ok,0,370,1.4453125,0.08040855769230769,4.181245,52
5,20,96,17,ok,0,379,1.48046875,0.06029282692307691,3.135226999999999,52
5,20,96,18,ok,0,354,1.3828125,0.06807588461538462,3.5399460000000005,52
5,20,96,19,ok,0,355,1.38671875,0.07652034615384617,3.979058000000001,52
5,20,128,10,ok,0,451,1.76171875,0.1939414807692308,10.084957000000001,52
5,20,128,11,ok,0,435,1.69921875,0.16666696153846147,8.666681999999996,52
5,20,128,12,ok,0,466,1.8203125,0.15359626923076924,7.987006,52
5,20,128,13,ok,0,473,1.84765625,0.2042236730769231,10.619631000000002,52
5,20,128,14,ok,0,447,1.74609375,0.16574915384615385,8.618956,52
5,20,128,15,ok,0,468,1.828125,0.18484171153846157,9.611769000000002,52
5,20,128,16,ok,0,482,1.8828125,0.1920412115384615,9.986142999999997,52
5,20,128,17,ok,0,452,1.765625,0.16751255769230766,8.710652999999999,52
5,20,128,18,ok,0,458,1.7890625,0.18612832692307696,9.678673000000002,52
5,20,128,19,ok,0,462,1.8046875,0.20617894230769235,10.721305000000003,52
5,20,160,10,ok,0,559,2.18359375,0.40707036538461544,21.167659000000004,52
5,20,160,11,ok,0,544,2.125,0.4298180384615385,22.350538,52
5,20,160,12,ok,0,560,2.1875,0.43245359615384615,22.487587,52
5,20,160,13,ok,0,543,2.12109375,0.6267962884615385,32.593407,52
5,20,160,14,ok,0,534,2.0859375,0.5431777884615385,28.245245000000004,52
5,20,160,15,ok,0,557,2.17578125,0.4810430576923077,25.014239,52
5,20,160,16,ok,0,572,2.234375,0.5036455769230771,26.189570000000007,52
5,20,160,17,ok,0,555,2.16796875,0.4386200769230769,22.808244,52
5,20,160,18,ok,0,534,2.0859375,0.6070261730769231,31.565361000000003,52
5,20,160,19,ok,0,560,2.1875,0.48137061538461534,25.031271999999998,52
5,20,192,10,ok,0,652,2.546875,0.8748671153846155,45.49309,52
5,20,192,11,ok,0,634,2.4765625,0.8222458846153847,42.756786000000005,52
5,20,192,12,ok,0,652,2.546875,0.9336087307692307,48.547653999999994,52
5,20,192,13,ok,0,624,2.4375,1.1976294230769227,62.27672999999998,52
5,20,192,14,ok,0,597,2.33203125,1.0327018461538462,53.700496,52
5,20,192,15,ok,0,651,2.54296875,0.7621340000000002,39.63096800000001,52
5,20,192,16,ok,0,622,2.4296875,1.4915520961538464,77.56070900000002,52
5,20,192,17,ok,0,638,2.4921875,0.9496404230769231,49.381302,52
5,20,192,18,ok,0,631,2.46484375,1.0704778461538462,55.664848000000006,52
5,20,192,19,ok,0,620,2.421875,1.2564309807692307,65.33441099999999,52
5,20,224,10,ok,0,724,2.828125,1.631032576923077,84.813694,52
5,20,224,11,ok,0,704,2.75,1.9733452692307694,102.613954,52
5,20,224,12,ok,0,737,2.87890625,1.659516346153846,86.29485,52
5,20,224,13,ok,0,726,2.8359375,2.2531391923076924,117.163238,52
5,20,224,14,ok,0,711,2.77734375,1.703466076923077,88.580236,52
5,20,224,15,ok,0,700,2.734375,2.223821288461539,115.63870700000003,52
5,20,224,16,ok,0,688,2.6875,2.939213173076922,152.83908499999995,52
5,20,224,17,ok,0,711,2.77734375,1.7547430961538462,91.246641,52
5,20,224,18,ok,0,692,2.703125,2.3084830192307697,120.04111700000001,52
5,20,224,19,ok,0,693,2.70703125,2.3790513269230775,123.71066900000002,52
