simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,run_dir
5,20,128,10,ok,0,1060,4.140625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_10
5,20,128,11,ok,0,1043,4.07421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_11
5,20,128,12,ok,0,1057,4.12890625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_12
5,20,128,13,ok,0,1101,4.30078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_13
5,20,128,14,ok,0,1079,4.21484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_14
5,20,128,15,ok,0,1078,4.2109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_15
5,20,128,16,ok,0,1089,4.25390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_16
5,20,128,17,ok,0,1064,4.15625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_17
5,20,128,18,ok,0,1043,4.07421875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_18
5,20,128,19,ok,0,1069,4.17578125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_128/seed_19
5,20,160,10,ok,0,1239,4.83984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_10
5,20,160,11,ok,0,1279,4.99609375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_11
5,20,160,12,ok,0,1243,4.85546875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_12
5,20,160,13,ok,0,1244,4.859375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_13
5,20,160,14,ok,0,1247,4.87109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_14
5,20,160,15,ok,0,1242,4.8515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_15
5,20,160,16,ok,0,1241,4.84765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_16
5,20,160,17,ok,0,1254,4.8984375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_17
5,20,160,18,ok,0,1262,4.9296875,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_18
5,20,160,19,ok,0,1225,4.78515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_160/seed_19
5,20,192,10,ok,0,1417,5.53515625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_10
5,20,192,11,ok,0,1433,5.59765625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_11
5,20,192,12,ok,0,1439,5.62109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_12
5,20,192,13,ok,0,1404,5.484375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_13
5,20,192,14,ok,0,1410,5.5078125,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_14
5,20,192,15,ok,0,1414,5.5234375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_15
5,20,192,16,ok,0,1418,5.5390625,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_16
5,20,192,17,ok,0,1391,5.43359375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_17
5,20,192,18,ok,0,1392,5.4375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_18
5,20,192,19,ok,0,1375,5.37109375,/home/shiqi/masterarbeit/RHCR/exp2/rhcr_baseline_windows_20260510_130204/sim_5_plan_20/agents_192/seed_19
