simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,10,192,18,ok,0,897,3.50390625,0.0859676153846154,4.470316000000001,52
5,10,192,19,ok,0,899,3.51171875,0.09057498076923078,4.709899,52
5,10,224,10,ok,0,1031,4.02734375,0.14320430769230777,7.4466240000000035,52
5,10,224,11,ok,0,1027,4.01171875,0.14878338461538462,7.7367360000000005,52
5,10,224,12,ok,0,1044,4.078125,0.14340530769230767,7.457075999999998,52
5,10,224,13,ok,0,1028,4.015625,0.14570482692307696,7.576651000000002,52
5,10,224,14,ok,0,1005,3.92578125,0.15315003846153843,7.9638019999999985,52
5,10,224,15,ok,0,1052,4.109375,0.1435475961538462,7.464475000000003,52
5,10,224,16,ok,0,1044,4.078125,0.14275994230769232,7.423517,52
5,10,224,17,ok,0,1059,4.13671875,0.13234324999999997,6.881848999999999,52
5,10,224,18,ok,0,1012,3.953125,0.14739461538461535,7.664519999999998,52
5,10,224,19,ok,0,1026,4.0078125,0.14877901923076922,7.736509,52
5,20,96,10,ok,0,485,1.89453125,0.022791326923076918,1.1851489999999998,52
5,20,96,11,ok,0,470,1.8359375,0.023696711538461538,1.232229,52
5,20,96,12,ok,0,476,1.859375,0.02720669230769231,1.4147480000000001,52
5,20,96,13,ok,0,462,1.8046875,0.025006153846153848,1.3003200000000001,52
5,20,96,14,ok,0,457,1.78515625,0.024390250000000006,1.2682930000000003,52
5,20,96,15,ok,0,479,1.87109375,0.02401913461538463,1.2489950000000007,52
5,20,96,16,ok,0,484,1.890625,0.02511584615384615,1.3060239999999996,52
5,20,96,17,ok,0,453,1.76953125,0.024993115384615388,1.2996420000000002,52
5,20,96,18,ok,0,476,1.859375,0.02352663461538462,1.2233850000000002,52
5,20,96,19,ok,0,497,1.94140625,0.023548942307692312,1.2245450000000002,52
5,20,128,10,ok,0,624,2.4375,0.05163234615384617,2.684882000000001,52
5,20,128,11,ok,0,628,2.453125,0.05329296153846153,2.7712339999999998,52
5,20,128,12,ok,0,643,2.51171875,0.05706092307692306,2.967167999999999,52
5,20,128,13,ok,0,621,2.42578125,0.050986942307692296,2.6513209999999994,52
5,20,128,14,ok,0,633,2.47265625,0.04980982692307691,2.5901109999999994,52
5,20,128,15,ok,0,645,2.51953125,0.047513230769230766,2.470688,52
5,20,128,16,ok,0,631,2.46484375,0.0488225,2.53877,52
5,20,128,17,ok,0,633,2.47265625,0.05248959615384616,2.7294590000000003,52
5,20,128,18,ok,0,632,2.46875,0.05453046153846154,2.8355840000000003,52
